ticket_id,channel,county,area,customer_segment,plan_type,product,issue_category,issue_subcategory,intent,language,raw_message,sentiment_label,sentiment_score,priority,resolution_status,first_response_time_min,resolution_time_hours,assigned_team,agent_id,action_taken,csat_1to5,nps_-100to100,churn_risk
KECS-20251120-06156,Call Center,Nairobi,Karen,Consumer,Prepaid,Data Bundles,Data Bundles,Hotspot/tethering issue,Complaint,EN,"Hi KifaruTel, Hotspot/tethering issue on my Data Bundles. Bundle: Daily 1GB (KES 50).",Neutral,0.322,Medium,Escalated,39,34.59,Tech-Network,AG-40095,Ran network diagnostics; suggested 4G/5G settings,,,Low
KECS-20250423-06157,Call Center,Kilifi,Town,Consumer,Prepaid,Mobile Money,Mobile Money,Transaction failed / delayed,Request Refund/Reversal,EN,Naomba reversal/refund. Mobile Money: Transaction failed / delayed. Amount KES 300. Transaction ref: M602525.,Negative,-0.843,Medium,Resolved,9,5.86,MobileMoney,AG-45925,Checked transaction status; advised retry,3,,Medium
KECS-20240621-06158,SMS/USSD,Garissa,Home,Consumer,Prepaid,Mobile Money,Mobile Money,Charges dispute,Inquiry,EN,Need clarification about Mobile Money: Charges dispute. Transaction ref: M922976.,Negative,-0.779,Low,Pending,3,62.18,MobileMoney,AG-37262,Advised PIN reset,,,Low
KECS-20250726-06159,Email,Murang'a,Home,SME,Prepaid,Data Bundles,Data Bundles,Data depleted too fast,Complaint,EN,"Hi KifaruTel, Data depleted too fast on my Data Bundles. Bundle: Social Bundle (KES 100).",Neutral,-0.093,Low,Resolved,15,23.81,Tech-Network,AG-62142,Refreshed data balance; advised restart phone,2,,Low
KECS-20240609-06160,Call Center,Bungoma,Market,Consumer,Prepaid,Mobile Money,Mobile Money,Wrong recipient / reversal request,Complaint,SW,"Hi KifaruTel, Wrong recipient / reversal request on my Mobile Money. Transaction ref: M289947. kwani mbona",Negative,-0.400,Medium,Resolved,8,5.33,MobileMoney,AG-03646,Advised PIN reset,4,,Medium
KECS-20250209-06161,Facebook,Mombasa,Kisauni,Consumer,Prepaid,SIM & Registration,SIM & Registration,KYC/ID verification issue,Complaint,EN,"Hi KifaruTel, KYC/ID verification issue on my SIM & Registration. My number: 9422** (masked).",Neutral,0.281,Low,Resolved,38,9.56,Care-General,AG-25910,Assisted eSIM activation,4,-38,Low
KECS-20250307-06162,Call Center,Migori,Market,Consumer,Postpaid,Account/App,Account/App,Password reset,Inquiry,EN,Nahitaji kujua about Account/App: Password reset. My number: 2505** (masked).,Negative,-0.625,Medium,Resolved,6,5.09,Care-General,AG-66578,Provided troubleshooting steps,3,,Medium
KECS-20241004-06163,Call Center,Migori,Market,Consumer,Home Fiber,Home Internet,Home Internet,Fiber down / no internet,Request Refund/Reversal,SW,"Naomba reversal/refund. Home Internet: Fiber down / no internet. Amount KES 20. Location: Market, Migori. hii ni noma ??...",Negative,-0.395,High,Escalated,9,46.53,Tech-Fiber,AG-31983,Scheduled technician visit,,,Medium
KECS-20251022-06164,SMS/USSD,Bomet,Home,Consumer,Postpaid,Mobile Money,Mobile Money,Agent/float issue,Complaint,SW,"Hi KifaruTel, Agent/float issue on my Mobile Money. Transaction ref: M837518. hii ni noma",Neutral,-0.235,High,Resolved,22,41.76,MobileMoney,AG-11864,Checked transaction status; advised retry,4,24,Low
KECS-20240303-06165,SMS/USSD,Mombasa,Nyali,Consumer,Home 4G Router,Mobile Money,Mobile Money,PIN reset / locked account,Inquiry,SHENG,Nauliza tu about Mobile Money: PIN reset / locked account. Transaction ref: M825915. nimechoka,Neutral,-0.105,Medium,Resolved,15,23.49,MobileMoney,AG-57717,Advised PIN reset,4,-1,Low
KECS-20240902-06166,Twitter/X,Murang'a,Town,Enterprise,Pocket WiFi,Mobile Money,Mobile Money,Charges dispute,Inquiry,SW,How do I about Mobile Money: Charges dispute. Transaction ref: M871258. sasa hivi,Negative,-0.744,Medium,Resolved,44,10.46,MobileMoney,AG-09202,Blocked suspicious account and guided reporting,3,-39,Medium
KECS-20240317-06167,SMS/USSD,Makueni,Home,Consumer,Prepaid,Home Internet,Home Internet,Fiber down / no internet,Complaint,SW,"Hi KifaruTel, Fiber down / no internet on my Home Internet. Location: Home, Makueni. mtanirefund?",Negative,-0.880,High,Pending,58,40.03,Tech-Fiber,AG-18316,Remote line test; reset ONT/router,,,Medium
KECS-20250905-06168,Mobile App Chat,Kiambu,Kiambu Town,Consumer,Home Fiber,Voice & SMS,Voice & SMS,Unwanted promo SMS,Report Fraud,EN,Please help! Fraud/scam on my line. Voice & SMS: Unwanted promo SMS. Amount KES 2000. My number: 1976** (masked). ...,Negative,-0.806,Low,Escalated,5,6.59,Tech-Network,AG-34684,Logged complaint for follow-up,,,Low
KECS-20240730-06169,Web Portal,Migori,Town,Consumer,Prepaid,Home Internet,Home Internet,Router/ONT issue,Inquiry,SHENG,"Need clarification about Home Internet: Router/ONT issue. Location: Town, Migori. nimechoka ??",Negative,-0.732,Low,Resolved,70,4.91,Tech-Fiber,AG-29463,Applied service credit after downtime,4,-39,Medium
KECS-20250901-06170,WhatsApp,Mombasa,Kisauni,Consumer,Prepaid,Roaming & International,Roaming & International,International call issues,Complaint,SW,"Hi KifaruTel, International call issues on my Roaming & International. My number: 6930** (masked). mko wapi ??",Negative,-0.910,Low,Pending,9,4.52,Care-General,AG-12137,Logged complaint for follow-up,,,Medium
KECS-20250130-06171,Web Portal,Kwale,Home,Consumer,Prepaid,SIM & Registration,SIM & Registration,KYC/ID verification issue,Praise,SHENG,Asante sana KifaruTel customer care. SIM & Registration issue ilirekebishwa. My number: 6144** (masked). msee,Positive,0.496,Medium,Resolved,13,3.55,Care-General,AG-16531,Verified KYC documents; updated profile,5,60,Low
KECS-20241229-06172,SMS/USSD,Kiambu,Kiambu Town,Enterprise,Prepaid,Device Financing,Device Financing,Warranty/repair,Report Fraud,EN,Please help! Fraud/scam on my line. Device Financing: Warranty/repair. Amount KES 1000. ??,Neutral,-0.122,Medium,Resolved,25,7.50,Billing,AG-90535,Reset account credentials,1,,Low
KECS-20251116-06173,Call Center,Meru,Meru Town,Consumer,Prepaid,Mobile Money,Mobile Money,Transaction failed / delayed,Complaint,EN,"Hi KifaruTel, Transaction failed / delayed on my Mobile Money. Transaction ref: M379324.",Negative,0.000,High,Escalated,13,35.74,MobileMoney,AG-49879,Raised reversal ticket,,,High
KECS-20251111-06174,Mobile App Chat,Kajiado,Ngong,Consumer,Prepaid,Mobile Money,Mobile Money,PIN reset / locked account,Request Refund/Reversal,EN,Naomba reversal/refund. Mobile Money: PIN reset / locked account. Amount KES 300. Transaction ref: M385330. ??,Negative,-1.000,Medium,Resolved,4,42.87,MobileMoney,AG-40576,Raised reversal ticket,4,-12,Medium
KECS-20250512-06175,Call Center,Kisumu,Kisumu CBD,Consumer,Prepaid,VAS/Subscriptions,VAS/Subscriptions,Stop SMS/USSD subscription,Complaint,SW,"Hi KifaruTel, Stop SMS/USSD subscription on my VAS/Subscriptions. kwani mbona",Negative,-0.895,Medium,Escalated,30,40.58,Billing,AG-54353,Blocked premium SMS on line,,,Low
KECS-20240510-06176,Call Center,Nairobi,Kilimani,SME,Prepaid,Home Internet,Home Internet,Router/ONT issue,Complaint,SHENG,"Hi KifaruTel, Router/ONT issue on my Home Internet. Location: Kilimani, Nairobi. kuja bana",Negative,-0.506,Low,Escalated,15,5.66,Tech-Fiber,AG-92651,Remote line test; reset ONT/router,,,Low
KECS-20240302-06177,Retail Shop,Kajiado,Ngong,Consumer,Prepaid,Voice & SMS,Voice & SMS,Call drops / poor quality,Complaint,EN,"Hi KifaruTel, Call drops / poor quality on my Voice & SMS. My number: 5320** (masked).",Neutral,-0.250,Low,Resolved,16,11.59,Tech-Network,AG-80637,Explained charges and plan details,2,-1,Low
KECS-20240109-06178,Web Portal,Kitui,Home,SME,Prepaid,Account/App,Account/App,Self-service menu confusion,Request Refund/Reversal,EN,Naomba reversal/refund. Account/App: Self-service menu confusion. Amount KES 2000. My number: 8878** (masked).,Negative,-0.689,High,Resolved,35,39.34,Care-General,AG-67099,Provided troubleshooting steps,1,,Medium
KECS-20250705-06179,Twitter/X,Nairobi,Karen,SME,Prepaid,Data Bundles,Data Bundles,Coverage/4G/5G unavailable,Inquiry,SHENG,Nahitaji kujua about Data Bundles: Coverage/4G/5G unavailable. Bundle: Monthly 10GB (KES 1000). hii vitu,Negative,-0.332,Medium,Resolved,11,28.92,Tech-Network,AG-52081,Refreshed data balance; advised restart phone,2,-30,Low
KECS-20251102-06180,Retail Shop,Elgeyo-Marakwet,Market,Consumer,Prepaid,Data Bundles,Data Bundles,Hotspot/tethering issue,Complaint,EN,"Hi KifaruTel, Hotspot/tethering issue on my Data Bundles. Bundle: YouTube Pack (KES 50).",Negative,-0.600,Low,Resolved,24,11.85,Tech-Network,AG-37865,Refreshed data balance; advised restart phone,3,,Low
KECS-20240712-06181,SMS/USSD,Makueni,Town,SME,Prepaid,VAS/Subscriptions,VAS/Subscriptions,Unwanted premium subscription,Complaint,SW,"Hi KifaruTel, Unwanted premium subscription on my VAS/Subscriptions. imepotea",Negative,-0.478,High,Pending,29,15.19,Billing,AG-19699,Stopped subscription; refunded charges,,,Medium
KECS-20250531-06182,Mobile App Chat,Makueni,Home,Consumer,Prepaid,Mobile Money,Mobile Money,Transaction failed / delayed,Inquiry,SW,Nauliza tu about Mobile Money: Transaction failed / delayed. Transaction ref: M584469. imekwama ...,Negative,-0.591,High,Resolved,8,11.29,MobileMoney,AG-07069,Raised reversal ticket,2,,Low
KECS-20251111-06183,WhatsApp,Laikipia,Town,Consumer,Postpaid,Data Bundles,Data Bundles,Data depleted too fast,Complaint,EN,"Hi KifaruTel, Data depleted too fast on my Data Bundles. Bundle: Monthly 10GB (KES 1000).",Negative,-0.610,Low,Pending,14,23.21,Tech-Network,AG-60915,Logged coverage complaint for optimization,,,Low
KECS-20240814-06184,Call Center,Nairobi,Embakasi,Consumer,Home 4G Router,Device Financing,Device Financing,Installment payment issue,Complaint,EN,"Hi KifaruTel, Installment payment issue on my Device Financing. ????",Neutral,0.377,Medium,Resolved,14,19.34,Billing,AG-31746,Provided troubleshooting steps,4,32,Low
KECS-20250528-06185,Retail Shop,Bungoma,Home,Consumer,Home Fiber,Data Bundles,Data Bundles,Bundle not activated,Complaint,EN,"Hi KifaruTel, Bundle not activated on my Data Bundles. Bundle: Daily 1GB (KES 50). ??",Negative,-0.543,Low,Resolved,21,33.33,Tech-Network,AG-06248,Ran network diagnostics; suggested 4G/5G settings,2,,Low
KECS-20250107-06186,Mobile App Chat,Kiambu,Kiambu Town,Consumer,Home Fiber,Mobile Money,Mobile Money,Agent/float issue,Report Fraud,SHENG,Please help! Fraud/scam on my line. Mobile Money: Agent/float issue. Amount KES 2000. Transaction ref: M539286. maze,Negative,-0.330,Medium,Resolved,5,23.80,MobileMoney,AG-58987,Raised reversal ticket,4,,Medium
KECS-20240320-06187,Call Center,Machakos,Mlolongo,Consumer,Prepaid,Home Internet,Home Internet,Slow speeds,Complaint,SW,"Hi KifaruTel, Slow speeds on my Home Internet. Location: Mlolongo, Machakos. imekwama ??",Negative,-1.000,Medium,Resolved,13,22.22,Tech-Fiber,AG-75961,Applied service credit after downtime,2,-24,Medium
KECS-20250504-06188,SMS/USSD,Machakos,Mlolongo,SME,Prepaid,Home Internet,Home Internet,Router/ONT issue,Complaint,SW,"Hi KifaruTel, Router/ONT issue on my Home Internet. Location: Mlolongo, Machakos. nisaidie ????",Negative,-0.620,Medium,Resolved,11,70.64,Tech-Fiber,AG-14149,Applied service credit after downtime,2,-22,Low
KECS-20250214-06189,Email,Nakuru,Gilgil,Consumer,Home Fiber,Roaming & International,Roaming & International,Roaming not working,Complaint,EN,"Hi KifaruTel, Roaming not working on my Roaming & International. My number: 4944** (masked). ??",Negative,-0.792,Medium,Resolved,5,7.05,Care-General,AG-12105,Logged complaint for follow-up,1,-2,Medium
KECS-20251030-06190,Call Center,West Pokot,Market,Consumer,Home Fiber,Data Bundles,Data Bundles,Bundle not activated,Request Refund/Reversal,EN,Naomba reversal/refund. Data Bundles: Bundle not activated. Amount KES 50. Bundle: TikTok Pack (KES 50). ??,Negative,-0.784,Medium,Escalated,8,14.06,Tech-Network,AG-08798,Ran network diagnostics; suggested 4G/5G settings,,,Low
KECS-20240918-06191,Call Center,Nakuru,Naivasha,Consumer,Prepaid,Mobile Money,Mobile Money,Fraud / scam report,Complaint,EN,"Hi KifaruTel, Fraud / scam report on my Mobile Money. Transaction ref: M482049.",Negative,-0.629,Medium,Resolved,7,26.97,MobileMoney,AG-69185,Advised PIN reset,3,,Medium
KECS-20241108-06192,Call Center,Nairobi,Kasarani,Consumer,Prepaid,SIM & Registration,SIM & Registration,KYC/ID verification issue,Complaint,SW,"Hi KifaruTel, KYC/ID verification issue on my SIM & Registration. My number: 0898** (masked). nisaidie",Negative,-0.776,Medium,Resolved,20,13.54,Care-General,AG-92784,Verified KYC documents; updated profile,2,,Medium
KECS-20240125-06193,Retail Shop,Narok,Town,Consumer,Postpaid,Data Bundles,Data Bundles,Data depleted too fast,Report Fraud,EN,Please help! Fraud/scam on my line. Data Bundles: Data depleted too fast. Amount KES 50. Bundle: Daily 1GB (KES 50).,Neutral,-0.316,Medium,Pending,21,25.29,Tech-Network,AG-39861,Logged coverage complaint for optimization,,,Low
KECS-20241017-06194,WhatsApp,Trans Nzoia,Stage,Enterprise,Postpaid,Home Internet,Home Internet,Fiber down / no internet,Inquiry,SW,"Need clarification about Home Internet: Fiber down / no internet. Location: Stage, Trans Nzoia. sasa hivi",Negative,-0.357,High,Resolved,7,120.87,Tech-Fiber,AG-60739,Applied service credit after downtime,3,-81,Medium
KECS-20240220-06195,WhatsApp,Kiambu,Ruiru,SME,Pocket WiFi,Mobile Money,Mobile Money,Wrong recipient / reversal request,Request Refund/Reversal,SW,Naomba reversal/refund. Mobile Money: Wrong recipient / reversal request. Amount KES 50. Transaction ref: M338876. imekwama,Negative,-0.836,Low,Resolved,28,17.64,MobileMoney,AG-45738,Blocked suspicious account and guided reporting,2,-31,Low
KECS-20250422-06196,Mobile App Chat,Bungoma,Stage,Consumer,Prepaid,VAS/Subscriptions,VAS/Subscriptions,Ringtones/games subscription,Inquiry,EN,Kindly advise about VAS/Subscriptions: Ringtones/games subscription.,Negative,-0.906,Medium,Resolved,26,6.74,Billing,AG-08812,Stopped subscription; refunded charges,3,6,Medium
KECS-20250818-06197,Retail Shop,Nairobi,CBD,Consumer,Prepaid,Mobile Money,Mobile Money,Transaction failed / delayed,Complaint,EN,"Hi KifaruTel, Transaction failed / delayed on my Mobile Money. Transaction ref: M720656.",Negative,-0.639,Medium,Resolved,39,49.07,MobileMoney,AG-49621,Escalated to payments team,2,-40,Medium
KECS-20240707-06198,Call Center,Nairobi,Kasarani,SME,Prepaid,Mobile Money,Mobile Money,Fraud / scam report,Complaint,SW,"Hi KifaruTel, Fraud / scam report on my Mobile Money. Transaction ref: M950056. mko wapi",Negative,-0.665,High,Resolved,7,14.35,MobileMoney,AG-60740,Blocked suspicious account and guided reporting,3,,Medium
KECS-20240219-06199,WhatsApp,Nairobi,Kasarani,Consumer,Prepaid,Data Bundles,Data Bundles,Slow internet / buffering,Inquiry,EN,Need clarification about Data Bundles: Slow internet / buffering. Bundle: Daily 1GB (KES 50).,Negative,-0.686,Low,Pending,14,3.91,Tech-Network,AG-24013,Refreshed data balance; advised restart phone,,,Low
KECS-20250909-06200,Mobile App Chat,Vihiga,Home,Consumer,Prepaid,Data Bundles,Data Bundles,Data depleted too fast,Complaint,EN,"Hi KifaruTel, Data depleted too fast on my Data Bundles. Bundle: TikTok Pack (KES 50).",Negative,-0.670,Medium,Resolved,22,6.15,Tech-Network,AG-39627,Advised app update and cache clear,2,,Low
KECS-20241222-06201,Facebook,Turkana,Home,Consumer,Prepaid,Mobile Money,Mobile Money,Transaction failed / delayed,Inquiry,EN,Kindly advise about Mobile Money: Transaction failed / delayed. Transaction ref: M205883. !!!,Negative,-1.000,High,Resolved,10,43.18,MobileMoney,AG-93021,Checked transaction status; advised retry,2,,Medium
KECS-20250720-06202,Email,Kisumu,Ahero,Consumer,Prepaid,VAS/Subscriptions,VAS/Subscriptions,Ringtones/games subscription,Complaint,SW,"Hi KifaruTel, Ringtones/games subscription on my VAS/Subscriptions. tafadhali",Negative,-0.249,Low,Resolved,28,10.71,Billing,AG-74112,Stopped subscription; educated on opt-in,1,-47,Low
KECS-20250125-06203,Email,Bungoma,Stage,Consumer,Prepaid,Mobile Money,Mobile Money,Agent/float issue,Complaint,SHENG,"Hi KifaruTel, Agent/float issue on my Mobile Money. Transaction ref: M233667. saa hii ??",Negative,-0.811,Low,Resolved,11,11.76,MobileMoney,AG-43908,Blocked suspicious account and guided reporting,3,-23,Medium
KECS-20240930-06204,Twitter/X,Nairobi,Roysambu,Consumer,Home 4G Router,SIM & Registration,SIM & Registration,eSIM setup,Complaint,SW,"Hi KifaruTel, eSIM setup on my SIM & Registration. My number: 1275** (masked). imepotea",Negative,-0.832,Low,Pending,27,2.91,Care-General,AG-58885,Performed line refresh,,,Low
KECS-20240929-06205,Call Center,Nairobi,CBD,Consumer,Home Fiber,Home Internet,Home Internet,Router/ONT issue,Complaint,EN,"Hi KifaruTel, Router/ONT issue on my Home Internet. Location: CBD, Nairobi.",Neutral,0.381,Medium,Escalated,5,13.52,Tech-Fiber,AG-16982,Raised outage incident; provided ETA,,,Low
KECS-20251207-06206,Twitter/X,Narok,Town,Consumer,Home Fiber,Roaming & International,Roaming & International,Data roaming settings,Complaint,EN,"Hi KifaruTel, Data roaming settings on my Roaming & International. My number: 6707** (masked). ??",Negative,-0.625,Low,Escalated,25,15.45,Care-General,AG-20814,Explained charges and plan details,,,Medium
KECS-20240618-06207,Mobile App Chat,Uasin Gishu,Moiben,Consumer,Prepaid,Voice & SMS,Voice & SMS,Unwanted promo SMS,Complaint,SHENG,"Hi KifaruTel, Unwanted promo SMS on my Voice & SMS. My number: 7783** (masked). si fair",Negative,-0.894,High,Resolved,24,7.54,Tech-Network,AG-01563,Reset account credentials,1,,Medium
KECS-20240406-06208,SMS/USSD,Nairobi,Embakasi,Consumer,Prepaid,Data Bundles,Data Bundles,Slow internet / buffering,Inquiry,SHENG,Nauliza tu about Data Bundles: Slow internet / buffering. Bundle: Weekly 5GB (KES 200). si fair,Negative,-0.674,High,Resolved,10,57.73,Tech-Network,AG-50079,Advised app update and cache clear,1,12,Medium
KECS-20250621-06209,Mobile App Chat,Nairobi,Kilimani,SME,Pocket WiFi,SIM & Registration,SIM & Registration,SIM not registered / SIM swap,Report Fraud,EN,Please help! Fraud/scam on my line. SIM & Registration: SIM not registered / SIM swap. Amount KES 2000. My number: 6621** (masked).,Neutral,0.309,Medium,Escalated,25,110.99,Care-General,AG-49660,Performed line refresh,,,Low
KECS-20250917-06210,Retail Shop,Busia,Home,Consumer,Prepaid,Mobile Money,Mobile Money,Fraud / scam report,Complaint,EN,"Hi KifaruTel, Fraud / scam report on my Mobile Money. Transaction ref: M721297.",Negative,-0.632,Medium,Escalated,12,27.56,MobileMoney,AG-08081,Escalated to payments team,,,Medium
KECS-20240331-06211,Retail Shop,Baringo,Town,Consumer,Home Fiber,Mobile Money,Mobile Money,PIN reset / locked account,Complaint,EN,"Hi KifaruTel, PIN reset / locked account on my Mobile Money. Transaction ref: M692988. !!!",Negative,-0.775,Low,Resolved,14,8.21,MobileMoney,AG-88123,Raised reversal ticket,2,-58,Low
KECS-20241104-06212,WhatsApp,Marsabit,Town,Consumer,Prepaid,Data Bundles,Data Bundles,Bundle not activated,Complaint,EN,"Hi KifaruTel, Bundle not activated on my Data Bundles. Bundle: Weekly 5GB (KES 200).",Negative,-0.704,High,Resolved,16,47.92,Tech-Network,AG-92390,Ran network diagnostics; suggested 4G/5G settings,1,-44,Medium
