ticket_id,created_at,channel,customer_id,msisdn_masked,county,area,customer_segment,plan_type,product,issue_category,issue_subcategory,intent,language,raw_message,sentiment_label,sentiment_score,priority,resolution_status,first_response_time_min,resolution_time_hours,assigned_team,agent_id,action_taken,csat_1to5,nps_-100to100,churn_risk
KECS-20250118-05172,2025-01-18 01:54:03,WhatsApp,CUST-9516348,2547958****30,Kitui,Market,Consumer,Home 4G Router,Mobile Money,Mobile Money,Wrong recipient / reversal request,Complaint,SW,"Hi KifaruTel, Wrong recipient / reversal request on my Mobile Money. Transaction ref: M144050. sasa hivi",Negative,-0.520,Low,Escalated,10,15.43,MobileMoney,AG-27312,Raised reversal ticket,,,Low
KECS-20250417-05173,2025-04-17 19:28:41,Call Center,CUST-4781271,2547410****19,Nairobi,CBD,SME,Home Fiber,Mobile Money,Mobile Money,PIN reset / locked account,Complaint,EN,"Hi KifaruTel, PIN reset / locked account on my Mobile Money. Transaction ref: M518589.",Negative,-0.785,High,Resolved,16,19.87,MobileMoney,AG-29056,Blocked suspicious account and guided reporting,2,-61,Medium
KECS-20250615-05174,2025-06-15 13:20:24,WhatsApp,CUST-8379751,2547178****98,Kisumu,Kisumu CBD,Consumer,Home Fiber,Account/App,Account/App,Balance discrepancy,Complaint,SW,"Hi KifaruTel, Balance discrepancy on my Account/App. My number: 6923** (masked). sasa hivi ??",Negative,-0.447,Low,Resolved,10,11.31,Care-General,AG-38943,Provided troubleshooting steps,1,17,Medium
KECS-20240824-05175,2024-08-24 10:27:28,WhatsApp,CUST-1723527,2547841****69,Nyamira,Stage,Consumer,Prepaid,Mobile Money,Mobile Money,Till/PayBill not reflecting,Report Fraud,EN,Please help! Fraud/scam on my line. Mobile Money: Till/PayBill not reflecting. Amount KES 20. Transaction ref: M970850.,Negative,-0.369,High,Escalated,3,30.79,MobileMoney,AG-13524,Checked transaction status; advised retry,,,Medium
KECS-20240923-05176,2024-09-23 00:40:03,Call Center,CUST-0916105,2547693****36,Bungoma,Town,Consumer,Prepaid,Roaming & International,Roaming & International,Data roaming settings,Inquiry,EN,Need clarification about Roaming & International: Data roaming settings. My number: 6471** (masked).,Neutral,0.169,Medium,Resolved,5,12.28,Care-General,AG-03982,Explained charges and plan details,4,-1,Low
KECS-20251031-05177,2025-10-31 04:45:15,SMS/USSD,CUST-1312750,2547683****45,Uasin Gishu,Turbo,Consumer,eSIM,Mobile Money,Mobile Money,Wrong recipient / reversal request,Complaint,SW,"Hi KifaruTel, Wrong recipient / reversal request on my Mobile Money. Transaction ref: M863388. niko area ya",Neutral,0.185,Medium,Pending,14,4.20,MobileMoney,AG-04745,Advised PIN reset,,,Low
KECS-20240203-05178,2024-02-03 02:12:33,WhatsApp,CUST-3602681,2547610****81,Uasin Gishu,Moiben,Consumer,Pocket WiFi,Roaming & International,Roaming & International,Roaming not working,Inquiry,SHENG,Need clarification about Roaming & International: Roaming not working. My number: 7286** (masked). nimechoka,Neutral,0.296,Medium,Pending,21,116.51,Care-General,AG-46438,Reset account credentials,,,Low
KECS-20250220-05179,2025-02-20 09:12:22,Call Center,CUST-6767523,2547371****07,Migori,Stage,Consumer,Prepaid,Mobile Money,Mobile Money,Wrong recipient / reversal request,Complaint,SHENG,"Hi KifaruTel, Wrong recipient / reversal request on my Mobile Money. Transaction ref: M236644. msee ??!!!",Negative,-1.000,Medium,Resolved,19,3.39,MobileMoney,AG-58883,Blocked suspicious account and guided reporting,4,-20,Medium
KECS-20250516-05180,2025-05-16 07:50:48,Twitter/X,CUST-8357702,2547901****18,Narok,Town,Consumer,Prepaid,VAS/Subscriptions,VAS/Subscriptions,Unwanted premium subscription,Report Fraud,SW,Please help! Fraud/scam on my line. VAS/Subscriptions: Unwanted premium subscription. Amount KES 2000. imepotea,Negative,-0.859,Low,Escalated,35,11.04,Billing,AG-88438,Stopped subscription; refunded charges,,,Medium
KECS-20240228-05181,2024-02-28 15:45:07,Twitter/X,CUST-0634363,2547021****97,Nandi,Town,Consumer,Home Fiber,Mobile Money,Mobile Money,PIN reset / locked account,Complaint,EN,"Hi KifaruTel, PIN reset / locked account on my Mobile Money. Transaction ref: M707008. ??",Neutral,0.125,Medium,Resolved,25,45.65,MobileMoney,AG-33809,Advised PIN reset,5,,Low
KECS-20240221-05182,2024-02-21 14:56:51,SMS/USSD,CUST-6799378,2547772****00,Nyamira,Market,Consumer,Prepaid,Mobile Money,Mobile Money,PIN reset / locked account,Inquiry,EN,Nahitaji kujua about Mobile Money: PIN reset / locked account. Transaction ref: M593544.,Negative,-0.781,Low,Resolved,41,9.47,MobileMoney,AG-18032,Blocked suspicious account and guided reporting,1,-56,Medium
KECS-20250723-05183,2025-07-23 11:48:55,Call Center,CUST-6101416,2547971****64,Mombasa,Kisauni,Consumer,Prepaid,Device Financing,Device Financing,Device locked,Complaint,SW,"Hi KifaruTel, Device locked on my Device Financing. mtanirefund?",Negative,-0.136,Low,Resolved,15,14.88,Billing,AG-67007,Provided troubleshooting steps,2,-51,Medium
KECS-20250221-05184,2025-02-21 18:40:45,Retail Shop,CUST-2968479,2547978****17,Meru,Meru Town,Consumer,Postpaid,Mobile Money,Mobile Money,Transaction failed / delayed,Complaint,SW,"Hi KifaruTel, Transaction failed / delayed on my Mobile Money. Transaction ref: M357439. kwani mbona ????",Negative,-0.644,Medium,Escalated,18,10.41,MobileMoney,AG-73142,Advised PIN reset,,,Low
KECS-20240617-05185,2024-06-17 19:17:10,Twitter/X,CUST-3295074,2547810****46,Nairobi,Kasarani,Consumer,Home Fiber,VAS/Subscriptions,VAS/Subscriptions,Stop SMS/USSD subscription,Report Fraud,SW,Please help! Fraud/scam on my line. VAS/Subscriptions: Stop SMS/USSD subscription. Amount KES 20. nisaidie,Negative,-0.871,Medium,Resolved,33,10.31,Billing,AG-76193,Stopped subscription; refunded charges,2,-28,Medium
KECS-20240825-05186,2024-08-25 18:03:40,Call Center,CUST-7845951,2547642****11,Bomet,Town,Consumer,Postpaid,Mobile Money,Mobile Money,Wrong recipient / reversal request,Report Fraud,EN,Please help! Fraud/scam on my line. Mobile Money: Wrong recipient / reversal request. Amount KES 50. Transaction ref: M424056.,Negative,-0.581,High,Resolved,24,11.37,MobileMoney,AG-99453,Checked transaction status; advised retry,3,-12,Medium
KECS-20240814-05187,2024-08-14 21:56:36,WhatsApp,CUST-7008219,2547799****26,Meru,Nkubu,Consumer,Prepaid,Mobile Money,Mobile Money,Fraud / scam report,Inquiry,SW,Nahitaji kujua about Mobile Money: Fraud / scam report. Transaction ref: M350777. imekataa,Negative,-0.433,High,Resolved,5,29.32,MobileMoney,AG-84882,Advised PIN reset,4,-38,Medium
KECS-20240215-05188,2024-02-15 07:43:25,Mobile App Chat,CUST-0291021,2547734****65,Kilifi,Stage,Consumer,Prepaid,Home Internet,Home Internet,Installation delay,Complaint,EN,"Hi KifaruTel, Installation delay on my Home Internet. Location: Stage, Kilifi. ??",Negative,-0.544,Low,Resolved,19,3.60,Tech-Fiber,AG-76580,Applied service credit after downtime,4,,Medium
KECS-20251010-05189,2025-10-10 23:06:27,WhatsApp,CUST-4205688,2547266****81,Nairobi,Embakasi,Consumer,Home Fiber,Mobile Money,Mobile Money,Transaction failed / delayed,Complaint,SHENG,"Hi KifaruTel, Transaction failed / delayed on my Mobile Money. Transaction ref: M722531. maze",Neutral,0.175,Medium,Escalated,16,9.25,MobileMoney,AG-27423,Raised reversal ticket,,,Low
KECS-20250610-05190,2025-06-10 11:13:37,WhatsApp,CUST-2907730,2547373****85,Kiambu,Juja,Consumer,Home 4G Router,Mobile Money,Mobile Money,Transaction failed / delayed,Report Fraud,EN,Please help! Fraud/scam on my line. Mobile Money: Transaction failed / delayed. Amount KES 300. Transaction ref: M421591.,Negative,-0.475,High,Resolved,16,76.47,MobileMoney,AG-59961,Advised PIN reset,2,,Low
KECS-20240617-05191,2024-06-17 18:51:37,SMS/USSD,CUST-9504009,2547673****62,Nakuru,Gilgil,Consumer,Home 4G Router,Account/App,Account/App,App login/OTP issue,Request Refund/Reversal,SHENG,Naomba reversal/refund. Account/App: App login/OTP issue. Amount KES 100. My number: 9903** (masked). si fair ...,Negative,-0.867,Low,Resolved,14,5.19,Care-General,AG-72379,Provided troubleshooting steps,1,4,Medium
KECS-20240305-05192,2024-03-05 01:13:54,WhatsApp,CUST-4907979,2547699****21,Nairobi,Roysambu,Consumer,Postpaid,Data Bundles,Data Bundles,Slow internet / buffering,Complaint,EN,"Hi KifaruTel, Slow internet / buffering on my Data Bundles. Bundle: Night 2GB (KES 100).",Negative,-0.358,High,Resolved,10,18.64,Tech-Network,AG-01800,Ran network diagnostics; suggested 4G/5G settings,1,-14,Medium
KECS-20250405-05193,2025-04-05 05:29:15,SMS/USSD,CUST-5914231,2547019****86,Bomet,Stage,Consumer,Prepaid,Mobile Money,Mobile Money,Wrong recipient / reversal request,Inquiry,SW,Nahitaji kujua about Mobile Money: Wrong recipient / reversal request. Transaction ref: M513745. imepotea,Negative,-0.286,Medium,Resolved,15,12.41,MobileMoney,AG-79594,Escalated to payments team,3,17,Medium
KECS-20250226-05194,2025-02-26 14:36:37,SMS/USSD,CUST-0884115,2547042****81,Kakamega,Kakamega Town,Consumer,Prepaid,Voice & SMS,Voice & SMS,Unwanted promo SMS,Request Refund/Reversal,EN,Naomba reversal/refund. Voice & SMS: Unwanted promo SMS. Amount KES 10. My number: 0736** (masked).,Negative,-0.606,High,Resolved,24,27.81,Tech-Network,AG-08000,Escalated to technical team,1,-78,Low
KECS-20250807-05195,2025-08-07 23:25:23,Facebook,CUST-4138917,2547218****44,Makueni,Home,Enterprise,Prepaid,VAS/Subscriptions,VAS/Subscriptions,Stop SMS/USSD subscription,Complaint,SHENG,"Hi KifaruTel, Stop SMS/USSD subscription on my VAS/Subscriptions. saa hii",Negative,-0.828,High,Pending,40,29.10,Billing,AG-32850,Blocked premium SMS on line,,,High
KECS-20250131-05196,2025-01-31 06:43:55,Call Center,CUST-6763312,2547806****09,Nairobi,Kasarani,SME,Postpaid,Home Internet,Home Internet,Relocation request,Request Refund/Reversal,EN,"Naomba reversal/refund. Home Internet: Relocation request. Amount KES 2000. Location: Kasarani, Nairobi.",Negative,-0.767,Low,Resolved,8,6.71,Tech-Fiber,AG-95904,Applied service credit after downtime,4,,Low
KECS-20240331-05197,2024-03-31 08:55:51,Web Portal,CUST-9652099,2547539****63,Turkana,Market,Consumer,Prepaid,Data Bundles,Data Bundles,Data depleted too fast,Complaint,EN,"Hi KifaruTel, Data depleted too fast on my Data Bundles. Bundle: Weekly 5GB (KES 200). ...",Negative,-0.683,Medium,Resolved,13,13.70,Tech-Network,AG-47205,Credited bundle; explained validity,4,-50,Medium
KECS-20240614-05198,2024-06-14 09:51:51,Email,CUST-6506554,2547835****58,Taita Taveta,Stage,Consumer,Postpaid,Device Financing,Device Financing,Insurance claim,Inquiry,EN,Nahitaji kujua about Device Financing: Insurance claim.,Negative,-0.910,Low,Pending,16,12.13,Billing,AG-18223,Reset account credentials,,,Medium
KECS-20240317-05199,2024-03-17 00:53:22,Twitter/X,CUST-9062512,2547973****38,Meru,Nkubu,Consumer,Postpaid,Home Internet,Home Internet,Slow speeds,Complaint,EN,"Hi KifaruTel, Slow speeds on my Home Internet. Location: Nkubu, Meru. ??",Neutral,0.222,Medium,Resolved,40,6.48,Tech-Fiber,AG-41964,Advised plan upgrade/relocation process,3,,Low
KECS-20251126-05200,2025-11-26 18:23:27,Retail Shop,CUST-8623768,2547462****92,Meru,Nkubu,Consumer,Prepaid,Home Internet,Home Internet,Fiber down / no internet,Complaint,SW,"Hi KifaruTel, Fiber down / no internet on my Home Internet. Location: Nkubu, Meru. mko wapi",Negative,-0.721,High,Escalated,33,22.34,Tech-Fiber,AG-85297,Advised plan upgrade/relocation process,,,Medium
KECS-20241210-05201,2024-12-10 13:16:22,Twitter/X,CUST-5451342,2547913****32,Nandi,Stage,Consumer,Prepaid,Home Internet,Home Internet,Billing / plan upgrade,Inquiry,EN,"Nauliza tu about Home Internet: Billing / plan upgrade. Location: Stage, Nandi.",Neutral,-0.102,Medium,Escalated,15,57.26,Tech-Fiber,AG-16511,Scheduled technician visit,,,Low
KECS-20240425-05202,2024-04-25 23:17:31,Email,CUST-5936548,2547842****40,Mombasa,Changamwe,Consumer,Prepaid,VAS/Subscriptions,VAS/Subscriptions,Unwanted premium subscription,Complaint,SW,"Hi KifaruTel, Unwanted premium subscription on my VAS/Subscriptions. kwani mbona",Negative,-0.534,Medium,Resolved,38,34.37,Billing,AG-75583,Stopped subscription; refunded charges,2,-71,Medium
KECS-20250309-05203,2025-03-09 13:48:37,Call Center,CUST-5787863,2547609****19,Marsabit,Town,Enterprise,Postpaid,Roaming & International,Roaming & International,Roaming not working,Complaint,EN,"Hi KifaruTel, Roaming not working on my Roaming & International. My number: 3018** (masked).",Negative,-0.910,Medium,Resolved,4,9.77,Care-General,AG-27167,Reset account credentials,2,,Medium
KECS-20240616-05204,2024-06-16 03:13:25,WhatsApp,CUST-0478483,2547352****77,Kwale,Market,Consumer,Prepaid,Home Internet,Home Internet,Router/ONT issue,Complaint,SW,"Hi KifaruTel, Router/ONT issue on my Home Internet. Location: Market, Kwale. hii ni noma ??",Negative,-0.477,Low,Resolved,12,5.24,Tech-Fiber,AG-75844,Applied service credit after downtime,2,,Medium
KECS-20251130-05205,2025-11-30 07:22:30,Mobile App Chat,CUST-7575490,2547663****18,Bomet,Market,Consumer,Home Fiber,VAS/Subscriptions,VAS/Subscriptions,Unwanted premium subscription,Complaint,SHENG,"Hi KifaruTel, Unwanted premium subscription on my VAS/Subscriptions. mbona sasa ??",Negative,-0.879,Medium,Resolved,22,7.77,Billing,AG-79920,Stopped subscription; educated on opt-in,1,-10,Medium
KECS-20250312-05206,2025-03-12 03:04:58,Call Center,CUST-2650784,2547465****95,Machakos,Machakos Town,SME,Prepaid,SIM & Registration,SIM & Registration,eSIM setup,Complaint,SW,"Hi KifaruTel, eSIM setup on my SIM & Registration. My number: 2296** (masked). kwani mbona ??",Neutral,0.194,Low,Resolved,4,13.44,Care-General,AG-10673,Guided SIM replacement process,3,,Low
KECS-20250715-05207,2025-07-15 05:31:43,WhatsApp,CUST-7131775,2547886****35,Uasin Gishu,Eldoret,Enterprise,Prepaid,Home Internet,Home Internet,Relocation request,Complaint,SW,"Hi KifaruTel, Relocation request on my Home Internet. Location: Eldoret, Uasin Gishu. imepotea",Negative,-0.732,Medium,Resolved,13,20.30,Tech-Fiber,AG-45278,Applied service credit after downtime,3,-36,Low
KECS-20251005-05208,2025-10-05 02:13:44,Call Center,CUST-1570281,2547431****86,Nairobi,Embakasi,Consumer,Prepaid,SIM & Registration,SIM & Registration,SIM not registered / SIM swap,Complaint,EN,"Hi KifaruTel, SIM not registered / SIM swap on my SIM & Registration. My number: 8869** (masked).",Negative,-0.743,Low,Pending,15,10.20,Care-General,AG-05142,Assisted eSIM activation,,,Medium
KECS-20240414-05209,2024-04-14 04:44:52,Call Center,CUST-3287255,2547358****68,Kilifi,Home,Consumer,Postpaid,Data Bundles,Data Bundles,Night bundle / validity confusion,Complaint,SW,"Hi KifaruTel, Night bundle / validity confusion on my Data Bundles. Bundle: Daily 200MB (KES 20). imekwama",Neutral,0.501,Medium,Resolved,17,7.05,Tech-Network,AG-57118,Refreshed data balance; advised restart phone,3,7,Low
KECS-20240925-05210,2024-09-25 15:50:12,Twitter/X,CUST-0056406,2547374****92,Nairobi,Roysambu,Consumer,eSIM,VAS/Subscriptions,VAS/Subscriptions,Unwanted premium subscription,Complaint,EN,"Hi KifaruTel, Unwanted premium subscription on my VAS/Subscriptions. ??",Negative,-0.364,Medium,Resolved,51,10.20,Billing,AG-71632,Blocked premium SMS on line,1,,Low
KECS-20240913-05211,2024-09-13 02:14:24,Retail Shop,CUST-2749492,2547685****05,Trans Nzoia,Home,Consumer,Home Fiber,Mobile Money,Mobile Money,Agent/float issue,Inquiry,EN,Need clarification about Mobile Money: Agent/float issue. Transaction ref: M894521.,Negative,-0.884,Medium,Escalated,25,148.58,MobileMoney,AG-19153,Escalated to payments team,,,Low
KECS-20240317-05212,2024-03-17 17:20:21,SMS/USSD,CUST-8835736,2547987****45,Mombasa,Likoni,Consumer,Pocket WiFi,Home Internet,Home Internet,Fiber down / no internet,Complaint,EN,"Hi KifaruTel, Fiber down / no internet on my Home Internet. Location: Likoni, Mombasa. ??",Negative,-0.531,High,Resolved,8,14.76,Tech-Fiber,AG-97170,Applied service credit after downtime,2,,Low
KECS-20241008-05213,2024-10-08 15:01:53,Call Center,CUST-9169387,2547604****79,Meru,Meru Town,Consumer,Prepaid,Data Bundles,Data Bundles,Slow internet / buffering,Request Refund/Reversal,EN,Naomba reversal/refund. Data Bundles: Slow internet / buffering. Amount KES 50. Bundle: TikTok Pack (KES 50).,Negative,-0.831,Low,Pending,9,14.35,Tech-Network,AG-77056,Advised app update and cache clear,,,Medium
KECS-20241030-05214,2024-10-30 23:31:06,Web Portal,CUST-6110578,2547299****29,Nakuru,Gilgil,Consumer,Prepaid,Data Bundles,Data Bundles,Slow internet / buffering,Complaint,EN,"Hi KifaruTel, Slow internet / buffering on my Data Bundles. Bundle: TikTok Pack (KES 50).",Negative,-0.500,Medium,Resolved,42,19.43,Tech-Network,AG-98353,Ran network diagnostics; suggested 4G/5G settings,1,-67,Medium
KECS-20240206-05215,2024-02-06 14:58:32,Call Center,CUST-1410534,2547441****56,Homa Bay,Stage,SME,Prepaid,Home Internet,Home Internet,Installation delay,Inquiry,EN,"Need clarification about Home Internet: Installation delay. Location: Stage, Homa Bay.",Negative,-0.685,Low,Resolved,13,13.50,Tech-Fiber,AG-64124,Applied service credit after downtime,2,,Medium
KECS-20250130-05216,2025-01-30 17:42:58,SMS/USSD,CUST-2232619,2547457****53,Uasin Gishu,Moiben,SME,Prepaid,VAS/Subscriptions,VAS/Subscriptions,Content service charges,Inquiry,EN,Nauliza tu about VAS/Subscriptions: Content service charges. !!!,Neutral,0.063,Medium,Resolved,25,11.26,Billing,AG-94678,Blocked premium SMS on line,4,44,Low
KECS-20250614-05217,2025-06-14 10:18:06,WhatsApp,CUST-2807144,2547617****83,Nakuru,Molo,Consumer,Prepaid,Home Internet,Home Internet,Fiber down / no internet,Inquiry,SW,"How do I about Home Internet: Fiber down / no internet. Location: Molo, Nakuru. mtanirefund?",Negative,-0.668,High,Resolved,11,23.96,Tech-Fiber,AG-11636,Applied service credit after downtime,3,-68,Medium
KECS-20240325-05218,2024-03-25 10:06:21,Call Center,CUST-6212768,2547329****50,Kiambu,Githurai,Consumer,Prepaid,Mobile Money,Mobile Money,Transaction failed / delayed,Complaint,SHENG,"Hi KifaruTel, Transaction failed / delayed on my Mobile Money. Transaction ref: M538917. saa hii",Negative,-0.259,Medium,Pending,6,12.78,MobileMoney,AG-82176,Raised reversal ticket,,,Low
KECS-20240104-05219,2024-01-04 08:59:55,WhatsApp,CUST-3841592,2547504****05,Nakuru,Naivasha,Enterprise,Prepaid,Mobile Money,Mobile Money,Charges dispute,Inquiry,SHENG,Nahitaji kujua about Mobile Money: Charges dispute. Transaction ref: M439021. mbona sasa,Negative,-0.486,High,Pending,22,13.78,MobileMoney,AG-71588,Advised PIN reset,,,Medium
KECS-20250327-05220,2025-03-27 06:29:38,Twitter/X,CUST-5064333,2547148****81,Murang'a,Town,Consumer,Prepaid,Account/App,Account/App,Balance discrepancy,Complaint,SW,"Hi KifaruTel, Balance discrepancy on my Account/App. My number: 8762** (masked). imekataa",Negative,-0.890,Medium,Resolved,26,69.48,Care-General,AG-51184,Escalated to technical team,3,-42,Medium
KECS-20251014-05221,2025-10-14 21:54:30,WhatsApp,CUST-6175486,2547580****85,Kiambu,Juja,Consumer,Home 4G Router,Voice & SMS,Voice & SMS,Shortcode/USSD not working,Complaint,SHENG,"Hi KifaruTel, Shortcode/USSD not working on my Voice & SMS. My number: 2650** (masked). mbona sasa",Neutral,-0.555,Medium,Escalated,12,38.17,Tech-Network,AG-30152,Escalated to technical team,,,Low
KECS-20250103-05222,2025-01-03 17:10:55,Mobile App Chat,CUST-4488528,2547960****53,Mombasa,Nyali,Consumer,Prepaid,Mobile Money,Mobile Money,Fraud / scam report,Complaint,SW,"Hi KifaruTel, Fraud / scam report on my Mobile Money. Transaction ref: M482685. mtanirefund? !!!",Negative,-0.734,High,Resolved,7,27.42,MobileMoney,AG-89062,Checked transaction status; advised retry,1,21,Medium
